Education Record_id,Employee_id,Institution Country,Education Level,institution_name,degree_title,field_of_study,graduation_date
24205,24205,United States,Master's Degree,Massachusetts Institute of Technology,MBA,Information Technology,2025-06-30
24206,24206,Ghana,Master's Degree,Ghana Institute of Management and Public Administration,MBA,Business Administration,1998-06-30
24207,24207,Ghana,Master's Degree,University of Cape Coast,MSc,Economics,2006-06-30
24208,24208,Ghana,Master's Degree,Accra Technical University,MBA,Data Analytics,2018-06-30
24209,24209,Ghana,Master's Degree,Accra Technical University,MSc,Business Administration,2024-06-30
24210,24210,Canada,Bachelor's Degree,University of Toronto,BSc,Computer Science,1997-06-30
24211,24211,Ghana,Doctoral Degree,Ashesi University,PhD,Business Administration,2019-06-30
24212,24212,Ghana,Bachelor's Degree,University of Cape Coast,BSc,Data Analytics,2022-06-30
24213,24213,Ghana,Master's Degree,Ghana Institute of Management and Public Administration,MBA,Business Administration,2007-06-30
24214,24214,Ghana,Master's Degree,Ghana Institute of Management and Public Administration,MSc,Data Analytics,2023-06-30
24215,24215,Ghana,Bachelor's Degree,Accra Technical University,BSc,Economics,2003-06-30
24216,24216,Ghana,Bachelor's Degree,University of Cape Coast,BSc,Economics,2016-06-30
24217,24217,Ghana,Master's Degree,Accra Technical University,MSc,Information Technology,2006-06-30
24218,24218,Ghana,Bachelor's Degree,Accra Technical University,BSc,Data Analytics,1998-06-30
24219,24219,Ghana,Doctoral Degree,University of Cape Coast,PhD,Business Administration,2006-06-30
24220,24220,Ghana,Bachelor's Degree,Ashesi University,BA,Business Administration,2013-06-30
24221,24221,Ghana,Diploma,Ashesi University,HND,Business Administration,1997-06-30
24222,24222,Ghana,Bachelor's Degree,Ghana Institute of Management and Public Administration,BSc,Data Analytics,2008-06-30
24223,24223,Ghana,Diploma,Ghana Institute of Management and Public Administration,HND,Information Technology,2026-06-30
24224,24224,Ghana,Master's Degree,University of Ghana,MSc,Data Analytics,2025-06-30
24225,24225,Ghana,Diploma,Ghana Institute of Management and Public Administration,HND,Engineering,2001-06-30
24226,24226,South Africa,Master's Degree,University of Cape Town,MPhil,Computer Science,2025-06-30
24227,24227,Ghana,Bachelor's Degree,University of Ghana,BA,Business Administration,1994-06-30
24228,24228,Ghana,Master's Degree,University of Ghana,MSc,Information Technology,2023-06-30
24229,24229,Ghana,Bachelor's Degree,Ashesi University,BA,Business Administration,2012-06-30
24230,24230,Ghana,Master's Degree,University of Ghana,MPhil,Computer Science,1997-06-30
24231,24231,Ghana,Diploma,University of Ghana,HND,Business Administration,2017-06-30
24232,24232,Canada,Master's Degree,University of Toronto,MPhil,Computer Science,2009-06-30
24233,24233,Ghana,Master's Degree,Ashesi University,MSc,Data Analytics,2002-06-30
24234,24234,Ghana,Doctoral Degree,Ghana Institute of Management and Public Administration,PhD,Computer Science,2022-06-30
24235,24235,Ghana,Master's Degree,University of Ghana,MSc,Economics,2003-06-30
24236,24236,Ghana,Master's Degree,Ashesi University,MPhil,Engineering,2002-06-30
24237,24237,Ghana,Bachelor's Degree,University of Ghana,BSc,Computer Science,1998-06-30
24238,24238,Ghana,Bachelor's Degree,Ashesi University,BSc,Information Technology,2023-06-30
24239,24239,Ghana,Diploma,Ghana Institute of Management and Public Administration,HND,Economics,2015-06-30
24240,24240,United States,Doctoral Degree,Massachusetts Institute of Technology,PhD,Information Technology,2010-06-30
24241,24241,Ghana,Bachelor's Degree,Kwame Nkrumah University of Science and Technology,BSc,Economics,1994-06-30
24242,24242,Ghana,Bachelor's Degree,Accra Technical University,BA,Business Administration,1992-06-30
24243,24243,Ghana,Bachelor's Degree,Ashesi University,BSc,Computer Science,2025-06-30
24244,24244,Canada,Bachelor's Degree,University of Toronto,BSc,Economics,2003-06-30
24245,24245,Ghana,Bachelor's Degree,Accra Technical University,BSc,Economics,2016-06-30
24246,24246,United Kingdom,Master's Degree,University of London,MPhil,Engineering,2007-06-30
24247,24247,Ghana,Master's Degree,Ashesi University,MSc,Business Administration,2016-06-30
24248,24248,South Africa,Diploma,University of Cape Town,HND,Engineering,2002-06-30
24249,24249,South Africa,Doctoral Degree,University of Cape Town,PhD,Business Administration,2025-06-30
24250,24250,South Africa,Bachelor's Degree,University of Cape Town,BA,Business Administration,2010-06-30
24251,24251,United States,Master's Degree,Massachusetts Institute of Technology,MBA,Business Administration,2013-06-30
24252,24252,Ghana,Bachelor's Degree,Kwame Nkrumah University of Science and Technology,BSc,Information Technology,2008-06-30
24253,24253,Ghana,Bachelor's Degree,Ashesi University,BSc,Business Administration,1995-06-30
24254,24254,Ghana,Bachelor's Degree,Ghana Institute of Management and Public Administration,BA,Business Administration,2012-06-30
24255,24255,Canada,Master's Degree,University of Toronto,MPhil,Engineering,2007-06-30
24256,24256,Ghana,Bachelor's Degree,Ghana Institute of Management and Public Administration,BA,Business Administration,2012-06-30
24257,24257,Ghana,Doctoral Degree,Ashesi University,PhD,Engineering,2021-06-30
24258,24258,Ghana,Bachelor's Degree,University of Ghana,BSc,Information Technology,2007-06-30
24259,24259,Ghana,Bachelor's Degree,University of Cape Coast,BSc,Information Technology,2008-06-30
24260,24260,Ghana,Master's Degree,University of Cape Coast,MSc,Business Administration,2022-06-30
24261,24261,Ghana,Diploma,Ghana Institute of Management and Public Administration,HND,Engineering,2010-06-30
24262,24262,Ghana,Master's Degree,University of Ghana,MSc,Economics,2007-06-30
24263,24263,Ghana,Diploma,Kwame Nkrumah University of Science and Technology,HND,Computer Science,2013-06-30
24264,24264,Ghana,Master's Degree,Accra Technical University,MBA,Business Administration,2016-06-30
24265,24265,Ghana,Bachelor's Degree,Ghana Institute of Management and Public Administration,BA,Business Administration,2021-06-30
24266,24266,Ghana,Bachelor's Degree,Kwame Nkrumah University of Science and Technology,BSc,Engineering,1998-06-30
24267,24267,South Africa,Master's Degree,University of Cape Town,MA,Data Analytics,1995-06-30
24268,24268,South Africa,Doctoral Degree,University of Cape Town,PhD,Engineering,2017-06-30
24269,24269,Ghana,Bachelor's Degree,University of Ghana,BSc,Computer Science,1995-06-30
24270,24270,Ghana,Bachelor's Degree,Kwame Nkrumah University of Science and Technology,BSc,Data Analytics,2022-06-30
24271,24271,Ghana,Master's Degree,University of Cape Coast,MSc,Computer Science,1995-06-30
24272,24272,Ghana,Bachelor's Degree,University of Cape Coast,BSc,Information Technology,2002-06-30
24273,24273,Ghana,Diploma,Ashesi University,HND,Business Administration,2025-06-30
24274,24274,Ghana,Master's Degree,Ghana Institute of Management and Public Administration,MPhil,Engineering,2014-06-30
24275,24275,United Kingdom,Master's Degree,University of London,MSc,Data Analytics,2025-06-30
24276,24276,Ghana,Bachelor's Degree,University of Cape Coast,BSc,Business Administration,2015-06-30
24277,24277,United States,Bachelor's Degree,Massachusetts Institute of Technology,BSc,Data Analytics,2021-06-30
24278,24278,Canada,Master's Degree,University of Toronto,MBA,Economics,2013-06-30
24279,24279,Canada,Bachelor's Degree,University of Toronto,BSc,Data Analytics,2022-06-30
24280,24280,Ghana,Bachelor's Degree,Kwame Nkrumah University of Science and Technology,BA,Business Administration,2002-06-30
24281,24281,Ghana,Bachelor's Degree,Ghana Institute of Management and Public Administration,BSc,Business Administration,2025-06-30
24282,24282,Ghana,Doctoral Degree,Accra Technical University,PhD,Computer Science,1993-06-30
24283,24283,Ghana,Master's Degree,Accra Technical University,MSc,Computer Science,1996-06-30
24284,24284,Ghana,Diploma,University of Ghana,HND,Business Administration,2000-06-30
24285,24285,Ghana,Master's Degree,University of Ghana,MSc,Economics,2025-06-30
24286,24286,Ghana,Master's Degree,Accra Technical University,MBA,Economics,2022-06-30
24287,24287,Ghana,Diploma,Ghana Institute of Management and Public Administration,HND,Information Technology,2015-06-30
24288,24288,Ghana,Diploma,University of Ghana,HND,Data Analytics,1997-06-30
24289,24289,Ghana,Master's Degree,Kwame Nkrumah University of Science and Technology,MBA,Data Analytics,2011-06-30
24290,24290,Canada,Doctoral Degree,University of Toronto,PhD,Data Analytics,2020-06-30
24291,24291,Ghana,Master's Degree,Accra Technical University,MSc,Data Analytics,2023-06-30
24292,24292,United States,Bachelor's Degree,Massachusetts Institute of Technology,BSc,Business Administration,2020-06-30
24293,24293,Ghana,Bachelor's Degree,Kwame Nkrumah University of Science and Technology,BSc,Data Analytics,2005-06-30
24294,24294,Ghana,Bachelor's Degree,Ghana Institute of Management and Public Administration,BSc,Data Analytics,1988-06-30
24295,24295,Ghana,Diploma,University of Cape Coast,HND,Engineering,2022-06-30
24296,24296,Ghana,Bachelor's Degree,University of Cape Coast,BSc,Computer Science,1992-06-30
24297,24297,South Africa,Master's Degree,University of Cape Town,MSc,Economics,2025-06-30
24298,24298,Ghana,Master's Degree,Kwame Nkrumah University of Science and Technology,MPhil,Computer Science,2015-06-30
24299,24299,United Kingdom,Bachelor's Degree,University of London,BSc,Engineering,1994-06-30
24300,24300,Ghana,Bachelor's Degree,University of Ghana,BSc,Information Technology,2025-06-30
24301,24301,United Kingdom,Bachelor's Degree,University of London,BSc,Computer Science,1996-06-30
24302,24302,Ghana,Doctoral Degree,Ashesi University,PhD,Computer Science,1997-06-30
24303,24303,Ghana,Doctoral Degree,Ashesi University,PhD,Computer Science,2000-06-30
24304,24304,Ghana,Master's Degree,Ashesi University,MSc,Data Analytics,2025-06-30
24305,24305,Ghana,Doctoral Degree,University of Cape Coast,PhD,Information Technology,2012-06-30
24306,24306,Ghana,Master's Degree,Accra Technical University,MSc,Computer Science,2002-06-30
24307,24307,Ghana,Diploma,Accra Technical University,HND,Computer Science,2010-06-30
24308,24308,South Africa,Master's Degree,University of Cape Town,MSc,Business Administration,2013-06-30
24309,24309,Ghana,Master's Degree,University of Ghana,MSc,Business Administration,2012-06-30
24310,24310,Ghana,Doctoral Degree,Kwame Nkrumah University of Science and Technology,PhD,Business Administration,2023-06-30
24311,24311,Ghana,Diploma,Kwame Nkrumah University of Science and Technology,HND,Business Administration,2019-06-30
24312,24312,Ghana,Diploma,University of Ghana,HND,Engineering,2003-06-30
24313,24313,Ghana,Master's Degree,Kwame Nkrumah University of Science and Technology,MSc,Economics,2001-06-30
24314,24314,Ghana,Master's Degree,Accra Technical University,MSc,Business Administration,2002-06-30
24315,24315,Ghana,Doctoral Degree,Ashesi University,PhD,Information Technology,2010-06-30
24316,24316,Ghana,Master's Degree,Accra Technical University,MBA,Business Administration,1996-06-30
24317,24317,Ghana,Master's Degree,University of Ghana,MSc,Information Technology,2014-06-30
24318,24318,Ghana,Master's Degree,Ashesi University,MSc,Economics,2025-06-30
24319,24319,Ghana,Doctoral Degree,Ashesi University,PhD,Business Administration,1990-06-30
24320,24320,Ghana,Master's Degree,Ashesi University,MA,Business Administration,2025-06-30
24321,24321,Canada,Master's Degree,University of Toronto,MPhil,Computer Science,1992-06-30
24322,24322,Canada,Diploma,University of Toronto,HND,Computer Science,2010-06-30
24323,24323,Ghana,Doctoral Degree,Ghana Institute of Management and Public Administration,PhD,Business Administration,2018-06-30
24324,24324,Canada,Master's Degree,University of Toronto,MSc,Computer Science,2004-06-30
24325,24325,Ghana,Master's Degree,Ghana Institute of Management and Public Administration,MSc,Data Analytics,2002-06-30
24326,24326,Ghana,Bachelor's Degree,Ashesi University,BA,Business Administration,2022-06-30
24327,24327,Ghana,Bachelor's Degree,Ghana Institute of Management and Public Administration,BSc,Business Administration,2008-06-30
24328,24328,South Africa,Diploma,University of Cape Town,HND,Computer Science,2016-06-30
24329,24329,Ghana,Bachelor's Degree,University of Ghana,BSc,Economics,1994-06-30
24330,24330,Ghana,Diploma,University of Cape Coast,HND,Business Administration,2020-06-30
24331,24331,Ghana,Master's Degree,Ghana Institute of Management and Public Administration,MSc,Economics,2020-06-30
24332,24332,South Africa,Master's Degree,University of Cape Town,MSc,Computer Science,2011-06-30
24333,24333,Ghana,Bachelor's Degree,Ghana Institute of Management and Public Administration,BSc,Business Administration,2012-06-30
24334,24334,Ghana,Bachelor's Degree,University of Cape Coast,BSc,Information Technology,2025-06-30
24335,24335,Ghana,Master's Degree,Ghana Institute of Management and Public Administration,MSc,Economics,1997-06-30
24336,24336,Ghana,Diploma,Accra Technical University,HND,Business Administration,2003-06-30
24337,24337,United Kingdom,Doctoral Degree,University of London,PhD,Data Analytics,1993-06-30
24338,24338,Ghana,Bachelor's Degree,Ashesi University,BSc,Economics,1990-06-30
24339,24339,Ghana,Bachelor's Degree,University of Cape Coast,BA,Business Administration,1989-06-30
24340,24340,Ghana,Master's Degree,University of Cape Coast,MSc,Information Technology,2013-06-30
24341,24341,Ghana,Doctoral Degree,University of Cape Coast,PhD,Data Analytics,2018-06-30
24342,24342,Ghana,Doctoral Degree,Ghana Institute of Management and Public Administration,PhD,Data Analytics,1992-06-30
24343,24343,Ghana,Master's Degree,Ghana Institute of Management and Public Administration,MPhil,Engineering,1988-06-30
24344,24344,Ghana,Bachelor's Degree,Accra Technical University,BSc,Information Technology,2026-06-30
24345,24345,Ghana,Diploma,University of Cape Coast,HND,Computer Science,2025-06-30
24346,24346,Ghana,Master's Degree,Kwame Nkrumah University of Science and Technology,MPhil,Engineering,2000-06-30
24347,24347,United Kingdom,Master's Degree,University of London,MSc,Engineering,2011-06-30
24348,24348,Ghana,Master's Degree,Ghana Institute of Management and Public Administration,MSc,Information Technology,2023-06-30
24349,24349,Ghana,Doctoral Degree,University of Ghana,PhD,Information Technology,2009-06-30
24350,24350,Ghana,Master's Degree,Ghana Institute of Management and Public Administration,MSc,Computer Science,1994-06-30
24351,24351,Ghana,Bachelor's Degree,Ghana Institute of Management and Public Administration,BSc,Information Technology,2007-06-30
24352,24352,Ghana,Diploma,University of Cape Coast,HND,Information Technology,2006-06-30
24353,24353,United States,Diploma,Massachusetts Institute of Technology,HND,Data Analytics,2014-06-30
24354,24354,Ghana,Bachelor's Degree,University of Ghana,BSc,Engineering,2002-06-30
24355,24355,Ghana,Bachelor's Degree,University of Ghana,BSc,Engineering,1997-06-30
24356,24356,Ghana,Bachelor's Degree,Ashesi University,BSc,Economics,2002-06-30
