employee_id,year,performance_score,projects_completed,training_hours,attendance_rate ,bonus_awarded
28690,2024,2.96,9,72,95.9,Yes
28690,2025,3.45,8,90,96.47,No
28691,2021,3.79,2,55,87.15,Yes
28691,2022,4.46,10,69,91.05,No
28691,2023,3.87,4,54,99.09,No
28691,2024,4.44,5,61,94.45,No
28691,2025,4.56,5,58,90.08,Yes
28692,2021,2.69,5,63,91.91,No
28692,2022,2.33,4,62,99.95,No
28692,2023,2.66,10,60,95.2,Yes
28692,2024,2.48,2,59,90.28,No
28692,2025,2.93,8,68,98.54,Yes
28693,2021,3.97,4,75,89.06,No
28693,2022,4.17,4,88,93.77,No
28693,2023,4.03,1,91,95.36,Yes
28693,2024,3.88,9,71,85.29,No
28693,2025,4.21,4,84,90.54,Yes
28694,2021,3.73,8,53,91.05,No
28694,2022,3.71,1,51,99.78,Yes
28694,2023,3.69,1,70,85.19,No
28694,2024,3.28,4,69,97.66,No
28694,2025,3.77,4,54,87.44,Yes
28695,2021,2.54,9,48,87.04,No
28695,2022,2.85,3,49,88.29,Yes
28695,2023,2.8,1,59,93.16,No
28695,2024,3.13,5,54,87.93,Yes
28695,2025,2.73,1,56,94.53,No
28696,2021,3.96,7,32,89.81,No
28696,2022,4.44,10,43,95.94,Yes
28696,2023,3.82,4,53,93.6,Yes
28696,2024,3.99,7,47,89.96,Yes
28696,2025,3.83,3,62,95.45,No
28697,2021,3.28,10,40,98.65,No
28697,2022,3.18,2,40,85.22,Yes
28697,2023,3.45,7,26,98.17,Yes
28697,2024,3.24,9,20,96.14,No
28697,2025,3.69,2,36,93.8,Yes
28698,2021,3.45,7,56,97.81,Yes
28698,2022,3.52,8,54,95.89,No
28698,2023,3.83,4,56,98.99,No
28698,2024,4.01,8,64,87.85,No
28698,2025,4.08,10,72,87.93,Yes
28699,2021,3.63,10,80,91.27,No
28699,2022,3.7,4,59,99.61,No
28699,2023,3.76,9,67,96.79,No
28699,2024,3.27,7,61,90.52,No
28699,2025,3.74,9,63,85.41,No
28700,2021,4.11,2,42,90.4,No
28700,2022,4.13,10,43,92.44,Yes
28700,2023,4.42,9,45,88.5,No
28700,2024,4.09,9,66,92.17,Yes
28700,2025,4.17,3,39,89.49,Yes
28701,2021,4.23,2,55,86.18,No
28701,2022,4.35,4,51,96.46,Yes
28701,2023,4.04,8,57,92.26,Yes
28701,2024,3.81,5,56,99.35,No
28701,2025,3.78,9,39,90.42,No
28702,2021,2.44,7,49,94.31,No
28702,2022,2.62,7,43,98.99,Yes
28702,2023,2.32,8,46,94.52,No
28702,2024,2.81,8,56,93,Yes
28702,2025,2.41,8,56,86.77,No
28703,2021,2.71,2,37,98.93,Yes
28703,2022,2.72,6,21,97.68,No
28703,2023,2.88,4,29,98.45,No
28703,2024,3.17,1,25,94.45,Yes
28703,2025,3.18,1,38,94.45,No
28704,2021,4.82,10,60,94.12,No
28704,2022,4.55,9,79,86.43,Yes
28704,2023,4.71,6,71,87.3,Yes
28704,2024,4.1,3,82,91.49,No
28704,2025,4.1,1,63,85.2,Yes
28705,2021,3.19,8,68,96.17,No
28705,2022,3,7,58,88.52,No
28705,2023,3.19,9,85,85.33,Yes
28705,2024,3.56,6,57,90.15,Yes
28705,2025,3.62,5,85,87.64,No
28706,2021,4.1,2,72,91.61,No
28706,2022,4.39,2,66,97.6,Yes
28706,2023,3.92,8,66,89.88,No
28706,2024,3.63,4,72,95.02,No
28706,2025,3.94,2,76,91.54,Yes
28707,2021,3.51,10,48,87.28,No
28707,2022,3.49,8,60,94.63,No
28707,2023,3.81,3,56,99.12,No
28707,2024,3.46,2,54,89.27,Yes
28707,2025,4.04,4,68,89.72,No
28708,2021,2.65,4,56,91.71,Yes
28708,2022,3.01,6,42,88.76,No
28708,2023,2.31,5,51,87.4,No
28708,2024,3,7,48,88.17,Yes
28708,2025,2.97,7,51,99.66,Yes
28709,2021,4.15,4,84,90.88,No
28709,2022,3.92,3,77,92.8,Yes
28709,2023,4.11,7,73,87.33,Yes
28709,2024,3.72,6,84,95.81,No
28709,2025,4.11,3,73,95.67,Yes
28710,2021,3.62,10,22,94.16,Yes
28710,2022,4.15,3,24,93.62,No
28710,2023,3.89,5,17,85.05,No
28710,2024,3.73,8,30,95.54,No
28710,2025,4.05,3,30,94.81,No
28711,2021,4.31,9,26,91.25,Yes
28711,2022,4.1,8,34,94.11,No
28711,2023,3.92,9,41,96.95,Yes
28711,2024,4.54,4,41,91.37,Yes
28711,2025,4.41,9,33,87.36,No
28712,2021,3.1,8,61,86.27,Yes
28712,2022,3.09,4,54,92.88,No
28712,2023,3.63,1,67,92.17,No
28712,2024,3.62,4,45,88.85,Yes
28712,2025,3.2,9,55,89.6,No
28713,2021,3.24,7,22,87.2,No
28713,2022,3.18,1,34,87.74,No
28713,2023,2.69,7,13,98.62,No
28713,2024,2.66,5,41,98.59,No
28713,2025,3.38,5,36,87.21,Yes
28714,2021,4.09,4,31,96.5,Yes
28714,2022,3.57,7,45,95.53,Yes
28714,2023,3.86,6,39,99.56,No
28714,2024,3.44,1,43,92.05,No
28714,2025,3.97,5,59,89.31,No
28715,2021,3.34,2,41,99.95,No
28715,2022,3.7,1,35,92.36,No
28715,2023,3.85,8,59,99.59,Yes
28715,2024,3.23,6,35,98.65,No
28715,2025,3.24,7,48,95.34,No
28716,2021,2.82,9,32,91.95,Yes
28716,2022,3.01,3,21,98.87,No
28716,2023,2.76,10,38,86.88,Yes
28716,2024,3.37,2,13,98.73,No
28716,2025,3.41,8,20,89.08,Yes
28717,2021,4.44,1,65,91.63,Yes
28717,2022,4.31,7,68,91.16,Yes
28717,2023,3.99,1,70,88.41,No
28717,2024,4.41,2,50,91.41,Yes
28717,2025,4.55,3,65,90.56,Yes
28718,2021,3.22,4,82,96.44,Yes
28718,2022,3.44,5,90,89.12,No
28718,2023,3.44,4,63,98.09,No
28718,2024,2.98,10,83,86.44,No
28718,2025,2.94,5,79,85.09,No
28719,2021,3.97,3,58,92.31,Yes
28719,2022,3.99,1,74,90.4,No
28719,2023,3.86,6,67,89.12,No
28719,2024,3.77,4,61,85.13,No
28719,2025,3.38,1,66,97.92,Yes
28720,2021,3.58,6,19,93.15,Yes
28720,2022,3.66,8,15,85.39,Yes
28720,2023,4.33,3,39,95.98,No
28720,2024,3.73,7,30,90.3,Yes
28720,2025,3.79,10,37,85.24,Yes
28721,2021,2.96,2,43,88.9,No
28721,2022,2.87,2,23,85.62,Yes
28721,2023,3.29,10,25,88.53,No
28721,2024,3.41,1,24,97.86,No
28721,2025,3.04,2,36,86.96,No
28722,2021,4.61,2,29,94.58,No
28722,2022,4.13,6,49,93.84,Yes
28722,2023,4.62,2,47,96.83,No
28722,2024,4.19,6,33,97.26,Yes
28722,2025,4.29,8,50,92.92,Yes
28723,2021,3.23,2,48,93.51,No
28723,2022,2.79,9,61,92.75,Yes
28723,2023,2.79,4,53,86.43,No
28723,2024,3.05,1,70,88.07,Yes
28723,2025,3.26,1,54,99.69,No
28724,2021,4.15,5,37,99,No
28724,2022,4.37,8,53,86.4,No
28724,2023,3.98,7,65,92.2,No
28724,2024,4.32,5,50,97.97,Yes
28724,2025,4.26,1,51,90.44,No
28725,2021,4.49,8,38,87.33,No
28725,2022,4.15,3,48,90.41,No
28725,2023,4.49,6,40,94.6,Yes
28725,2024,4.71,1,38,98.56,No
28725,2025,4.9,2,34,91.3,No
28726,2021,2.6,1,50,91.57,No
28726,2022,2.66,1,35,86.16,No
28726,2023,2.82,9,46,91.78,No
28726,2024,2.4,9,40,98.9,No
28726,2025,2.56,4,25,95.64,Yes
28727,2021,3.83,1,59,88.24,Yes
28727,2022,3.8,7,50,88.21,No
28727,2023,3.46,8,42,92.72,No
28727,2024,3.61,7,49,99.76,No
28727,2025,3.82,1,57,96.27,Yes
28728,2021,3.9,8,82,93.65,Yes
28728,2022,3.84,4,77,88.31,No
28728,2023,4.25,9,85,86.61,Yes
28728,2024,4.5,10,79,98.42,No
28728,2025,4.07,10,95,94.21,No
28729,2021,2.56,5,87,90.67,No
28729,2022,2.58,3,76,98.31,No
28729,2023,2.88,7,91,94.45,No
28729,2024,2.72,2,68,85.02,Yes
28729,2025,2.86,3,74,95.57,Yes
28730,2021,3.57,4,62,95.08,Yes
28730,2022,3.6,9,45,86.16,No
28730,2023,4.24,6,55,96,Yes
28730,2024,3.71,6,65,85.29,Yes
28730,2025,3.47,10,51,99.87,Yes
28731,2021,3.2,9,18,88.91,No
28731,2022,3.06,5,24,90.15,Yes
28731,2023,3.26,1,41,88.1,No
28731,2024,3.44,4,39,94.37,Yes
28731,2025,3.17,2,22,92.51,Yes
28732,2021,3.29,10,31,89.58,Yes
28732,2022,3.56,1,43,85.79,Yes
28732,2023,3.76,3,54,87.48,Yes
28732,2024,3.61,3,40,96.52,No
28732,2025,3.67,10,57,93.65,No
28733,2021,3.44,9,57,99.4,No
28733,2022,3.35,8,65,94.45,Yes
28733,2023,3.68,1,48,85.09,Yes
28733,2024,3.45,7,50,95.29,No
28733,2025,3.65,5,51,89.93,Yes
28734,2021,3.81,3,69,89.28,Yes
28734,2022,3.7,6,85,93.83,No
28734,2023,3.97,4,73,89.24,Yes
28734,2024,3.83,8,93,90.06,No
28734,2025,4.08,9,92,95,Yes
28735,2021,3.68,8,81,96.95,No
28735,2022,3.77,6,96,93.56,No
28735,2023,3.39,3,68,86.5,Yes
28735,2024,3.44,9,89,87.17,No
28735,2025,3.9,8,75,99.71,Yes
28736,2021,3.41,7,81,95.71,Yes
28736,2022,3.3,10,86,89.18,No
28736,2023,3.66,9,99,96.02,Yes
28736,2024,3.26,7,98,88.48,Yes
28736,2025,3.65,1,87,99.51,No
28737,2021,3.89,7,59,90.65,Yes
28737,2022,4.15,8,65,97.27,Yes
28737,2023,3.73,8,60,93.77,No
28737,2024,3.46,9,51,87.82,Yes
28737,2025,3.67,7,60,97.74,Yes
28738,2021,4.3,1,76,99.37,Yes
28738,2022,4.02,6,71,85.84,No
28738,2023,3.9,3,70,88.16,Yes
28738,2024,3.94,3,76,87.44,No
28738,2025,4.5,3,78,88.14,No
28739,2021,2.66,8,69,94.96,No
28739,2022,2.84,1,78,93.93,No
28739,2023,2.76,6,80,99.41,Yes
28739,2024,2.7,7,79,98.28,No
28739,2025,2.8,4,65,99.8,Yes
28740,2021,2.45,1,60,96.09,Yes
28740,2022,2.55,4,76,94.13,Yes
28740,2023,2.66,3,75,91.84,No
28740,2024,2.97,9,63,85.42,No
28740,2025,2.57,7,66,99.17,No
28741,2021,3.12,8,91,85.23,No
28741,2022,2.73,7,80,90.88,Yes
28741,2023,3.07,1,86,87.28,Yes
28741,2024,2.82,8,84,87.03,Yes
28741,2025,2.7,6,83,88.23,Yes
28742,2021,3.2,8,55,97.69,Yes
28742,2022,3.17,6,30,86.09,No
28742,2023,2.76,4,31,95.96,Yes
28742,2024,2.8,9,35,88.77,No
28742,2025,2.85,3,40,89.9,No
28743,2021,4.07,4,50,91.06,Yes
28743,2022,4.56,9,43,94.49,No
28743,2023,4.75,1,51,97.98,Yes
28743,2024,4.4,10,32,92.72,No
28743,2025,4.15,1,43,91.57,No
28744,2021,2.34,2,38,93.93,No
28744,2022,2.54,2,25,96.81,Yes
28744,2023,2.65,8,37,94.37,Yes
28744,2024,2.96,5,12,90.5,No
28744,2025,2.34,4,41,95.59,No
28745,2021,2.35,5,59,95.14,No
28745,2022,2.98,8,80,85.51,Yes
28745,2023,2.74,1,57,95.92,Yes
28745,2024,2.45,3,75,97.97,No
28745,2025,2.47,9,77,97.68,No
28746,2021,3.71,7,88,91.78,No
28746,2022,3.5,7,70,90.6,No
28746,2023,3.74,6,77,87.43,No
28746,2024,3.23,7,67,98.72,No
28746,2025,3.49,9,76,88.44,No
28747,2021,2.75,3,31,95.94,Yes
28747,2022,2.82,4,40,98.92,Yes
28747,2023,3.02,4,25,89.68,No
28747,2024,2.65,2,21,86.04,Yes
28747,2025,2.56,8,31,87.19,Yes
28748,2021,3.78,10,32,87.13,No
28748,2022,3.47,5,36,85.04,No
28748,2023,3.97,8,60,88.33,Yes
28748,2024,3.59,4,58,98.11,No
28748,2025,3.88,9,45,95.41,No
28749,2021,2.62,3,81,97.53,Yes
28749,2022,3.04,8,88,86.48,Yes
28749,2023,2.59,9,65,95.65,Yes
28749,2024,2.89,10,81,88.19,No
28749,2025,2.82,2,71,98.35,Yes
28750,2021,4.47,6,19,93.37,No
28750,2022,4.44,7,21,98.08,No
28750,2023,4.08,2,19,99.59,Yes
28750,2024,4.2,7,33,98.48,No
28750,2025,3.83,1,19,91.84,No
28751,2021,4.71,6,56,98.48,No
28751,2022,4.61,7,78,88.69,No
28751,2023,3.92,8,76,87.3,Yes
28751,2024,4.15,5,64,90.03,No
28751,2025,3.94,6,82,93.25,Yes
28752,2021,4.33,1,30,87.59,Yes
28752,2022,4.59,6,33,95.7,Yes
28752,2023,4.37,8,47,91.51,No
28752,2024,4.49,7,50,96.24,No
28752,2025,4.06,1,30,94.72,No
28753,2021,3.35,5,80,86.3,Yes
28753,2022,2.86,2,93,85.53,Yes
28753,2023,3.09,3,73,99.11,No
28753,2024,3.24,5,82,85.19,Yes
28753,2025,3.41,8,78,91.62,No
28754,2021,3.91,9,48,96.43,No
28754,2022,4.17,9,75,88.61,Yes
28754,2023,4.04,10,73,86.84,Yes
28754,2024,3.79,8,53,91.47,No
28754,2025,4.31,4,52,86.74,No
28755,2021,3.56,5,32,94.32,No
28755,2022,3.58,3,54,89.78,No
28755,2023,2.96,7,33,89.86,Yes
28755,2024,3.07,8,35,88.45,No
28755,2025,3.39,8,39,89.09,Yes
28756,2021,3.71,5,35,90.38,Yes
28756,2022,3.48,3,49,93.38,Yes
28756,2023,3.3,5,19,99.7,No
28756,2024,3.73,8,25,91.02,Yes
28756,2025,3.75,5,33,85.05,Yes
28757,2021,3.34,3,73,85.72,Yes
28757,2022,3.28,10,70,88.63,Yes
28757,2023,3,6,57,94.34,No
28757,2024,3.18,4,78,86.64,No
28757,2025,3.53,1,72,93.81,Yes
28758,2021,3.72,6,33,97.95,No
28758,2022,3.3,9,42,98.83,Yes
28758,2023,3.74,7,59,96.58,Yes
28758,2024,3.1,3,47,98.93,Yes
28758,2025,3.36,3,41,92.18,No
28759,2021,3.17,6,63,92.53,Yes
28759,2022,2.83,1,63,90,Yes
28759,2023,3.39,6,57,89.48,Yes
28759,2024,3.49,2,50,90.13,No
28759,2025,2.94,4,41,91.52,Yes
28760,2021,2.73,3,87,91.71,No
28760,2022,2.99,4,82,87.05,Yes
28760,2023,2.86,6,57,99.21,Yes
28760,2024,2.5,5,76,91.59,Yes
28760,2025,2.43,2,85,99.34,Yes
28761,2021,3.97,7,55,94.21,No
28761,2022,4.31,5,44,98.91,Yes
28761,2023,3.95,6,70,91.4,Yes
28761,2024,4.23,5,43,97.77,Yes
28761,2025,4.5,3,61,99.34,No
28762,2021,3.96,2,81,95.47,No
28762,2022,3.49,3,86,86.35,Yes
28762,2023,3.89,10,84,92.44,No
28762,2024,3.84,1,64,86.51,Yes
28762,2025,3.43,3,76,86.61,No
28763,2021,3.83,10,69,99.97,Yes
28763,2022,3.81,5,88,85.86,No
28763,2023,3.44,5,72,99.48,Yes
28763,2024,3.45,6,89,94.25,Yes
28763,2025,3.93,9,64,98.54,No
28764,2021,3.89,7,48,91.07,No
28764,2022,3.95,3,50,92.77,Yes
28764,2023,3.9,4,67,88.39,Yes
28764,2024,4.06,3,55,92.54,No
28764,2025,3.72,9,61,88.99,No
28765,2021,4.06,3,52,87.51,No
28765,2022,3.95,3,53,88.05,Yes
28765,2023,4.2,5,60,96.22,Yes
28765,2024,4.4,9,55,90.27,No
28765,2025,4.31,4,60,90.9,No
28766,2021,3.29,5,81,97.08,No
28766,2022,2.77,9,84,99.46,No
28766,2023,2.94,9,87,93.88,No
28766,2024,3.01,1,62,94.74,No
28766,2025,3.01,10,86,85.19,Yes
28767,2021,2.88,6,66,93.81,Yes
28767,2022,3.02,8,47,86.16,No
28767,2023,3.28,9,56,99.12,Yes
28767,2024,2.85,3,58,97.88,Yes
28767,2025,3.31,8,49,85.84,No
28768,2021,3.25,6,55,94.8,No
28768,2022,3.25,4,46,87.64,Yes
28768,2023,3.66,1,50,94.97,No
28768,2024,3.91,2,42,86.51,Yes
28768,2025,3.77,5,33,94.66,Yes
28769,2021,4.29,2,91,92.15,Yes
28769,2022,4.18,1,97,92.17,Yes
28769,2023,4.18,9,70,89.14,No
28769,2024,3.89,6,80,92.46,No
28769,2025,3.79,8,97,85.92,No
28770,2021,2.91,3,55,89.65,No
28770,2022,2.95,9,79,97.86,Yes
28770,2023,2.69,4,66,98.17,Yes
28770,2024,2.54,6,55,98.62,Yes
28770,2025,2.59,6,84,92.58,No
28771,2021,2.96,9,36,91.9,Yes
28771,2022,2.65,2,26,97.35,Yes
28771,2023,2.99,4,23,87.79,Yes
28771,2024,3.05,5,43,97.44,Yes
28771,2025,2.4,10,31,98.84,No
28772,2021,3.78,1,95,96.86,No
28772,2022,3.87,8,80,91.87,No
28772,2023,3.61,7,78,92.42,No
28772,2024,3.41,4,87,89.43,Yes
28772,2025,3.21,8,82,93.1,No
28773,2021,4.64,4,40,98.84,No
28773,2022,4.21,9,37,95.79,No
28773,2023,4.25,4,13,94.25,No
28773,2024,4.49,10,15,90.05,No
28773,2025,4.43,4,26,98.86,No
28774,2021,2.75,6,38,87.07,No
28774,2022,3.35,6,32,93.44,No
28774,2023,3.03,4,12,90.8,Yes
28774,2024,3.5,10,29,87.46,Yes
28774,2025,3.51,4,21,88.36,Yes
28775,2021,4.78,7,81,93.35,Yes
28775,2022,4.13,2,80,89.02,No
28775,2023,4.65,1,91,99.45,No
28775,2024,4.72,8,76,94.42,No
28775,2025,4.59,7,70,85.66,Yes
28776,2021,3.11,10,40,95.57,Yes
28776,2022,3.35,2,40,98.97,Yes
28776,2023,2.98,3,39,95.81,No
28776,2024,3.23,4,34,86.58,Yes
28776,2025,3.24,10,35,90.85,Yes
28777,2021,4,5,41,88.14,No
28777,2022,3.72,3,23,95.74,No
28777,2023,3.79,4,25,88.37,Yes
28777,2024,3.78,1,47,85.14,No
28777,2025,4.01,10,19,89.97,No
28778,2021,4.01,4,69,96.22,Yes
28778,2022,3.82,4,91,99.7,No
28778,2023,4.13,10,67,96.62,No
28778,2024,4.34,10,72,97.76,No
28778,2025,4.35,6,95,88.47,No
28779,2021,3.98,9,44,85.41,No
28779,2022,3.56,7,44,95.67,Yes
28779,2023,4.04,2,40,85.17,No
28779,2024,3.7,5,31,97.09,Yes
28779,2025,4.01,1,43,89.82,No
28780,2021,3.58,7,60,91.97,No
28780,2022,3.94,4,61,94.73,No
28780,2023,3.83,6,55,85.88,No
28780,2024,3.85,2,46,90.73,Yes
28780,2025,3.65,6,36,97.15,No
28781,2021,3.55,7,67,87.63,Yes
28781,2022,3.47,1,58,89.84,No
28781,2023,3.49,2,69,95.94,No
28781,2024,3.96,2,79,96.07,No
28781,2025,3.98,4,80,93.71,No
28782,2021,4.39,2,50,87.02,No
28782,2022,4.37,10,67,92.67,No
28782,2023,4.29,10,50,93.32,Yes
28782,2024,4.74,10,46,92.74,No
28782,2025,4.91,2,66,89.46,No
28783,2021,3.07,4,39,86.57,Yes
28783,2022,3.34,6,36,88.95,Yes
28783,2023,3.28,10,36,95.66,No
28783,2024,3.57,2,24,89.55,Yes
28783,2025,3.25,6,12,97.22,Yes
28784,2021,3.51,8,78,92.87,No
28784,2022,3.62,2,91,93.19,Yes
28784,2023,3.71,8,76,85.49,No
28784,2024,3.95,8,78,92.14,Yes
28784,2025,3.42,4,94,88.01,No
28785,2021,2.55,10,44,87.64,Yes
28785,2022,2.55,3,23,85.13,No
28785,2023,3.22,8,52,90.6,No
28785,2024,2.58,9,32,96.99,No
28785,2025,2.92,5,40,92.96,No
28786,2021,3.85,5,93,88.13,No
28786,2022,3.55,2,92,88.62,No
28786,2023,3.82,3,76,85.17,Yes
28786,2024,3.48,1,84,95.64,Yes
28786,2025,3.56,6,98,92.4,No
28787,2021,3.37,10,44,90.21,No
28787,2022,3.31,7,57,86.81,No
28787,2023,3.88,1,50,97.13,Yes
28787,2024,3.67,10,57,91.7,Yes
28787,2025,3.82,1,57,89.94,Yes
28788,2021,3.52,2,30,96.51,Yes
28788,2022,3.34,4,48,94.08,No
28788,2023,3.05,10,53,93.85,No
28788,2024,3.14,4,40,88.87,No
28788,2025,2.97,6,45,90.43,No
28789,2021,4.15,2,53,88.8,Yes
28789,2022,3.83,6,60,96.24,No
28789,2023,3.56,2,75,87.12,Yes
28789,2024,3.69,5,48,96.4,Yes
28789,2025,4.1,2,55,85.74,Yes
28790,2021,3.43,3,73,95,Yes
28790,2022,2.86,10,79,88.7,No
28790,2023,2.87,9,92,87.42,No
28790,2024,3.28,4,71,92.22,No
28790,2025,2.99,4,91,99.53,No
28791,2021,3.44,4,33,85.28,Yes
28791,2022,3.7,8,27,92.02,No
28791,2023,3.52,1,22,86.56,No
28791,2024,3.98,6,28,92.2,Yes
28791,2025,3.57,2,31,87.11,Yes
28792,2021,3.93,6,69,99.55,Yes
28792,2022,3.75,6,69,92.29,No
28792,2023,3.59,3,73,90.35,No
28792,2024,3.49,10,74,94.51,Yes
28792,2025,3.48,4,63,92.44,No
28793,2021,4.91,2,41,92.89,No
28793,2022,4.49,3,19,93.3,No
28793,2023,4.19,8,28,85.05,No
28793,2024,4.4,1,16,90.87,No
28793,2025,4.53,4,19,89.42,Yes
28794,2021,4.02,3,40,88.95,Yes
28794,2022,4.28,5,45,85.77,No
28794,2023,4.16,2,55,86.72,No
28794,2024,3.65,10,47,99.05,Yes
28794,2025,3.99,5,38,94.81,No
28795,2021,4.03,3,70,99.34,No
28795,2022,3.83,5,73,89.9,Yes
28795,2023,4.06,9,72,93.39,Yes
28795,2024,3.77,6,76,93.24,Yes
28795,2025,3.82,9,74,88.88,Yes
28796,2021,4.06,8,42,96.15,Yes
28796,2022,4.17,3,28,95.58,Yes
28796,2023,3.93,9,36,86,Yes
28796,2024,3.82,3,39,94.12,No
28796,2025,3.96,9,43,94.01,Yes
28797,2021,4.28,10,49,88.62,No
28797,2022,4.45,4,32,87.7,Yes
28797,2023,4.06,5,51,91.59,Yes
28797,2024,4.52,9,37,92.88,Yes
28797,2025,4.14,6,48,87.77,No
28798,2021,3.6,5,31,93.92,Yes
28798,2022,3.71,1,26,96.67,Yes
28798,2023,3.91,3,24,96.81,No
28798,2024,3.33,8,49,98.36,Yes
28798,2025,3.71,6,35,92.65,No
28799,2021,3.18,3,33,98.92,No
28799,2022,2.79,6,39,87.8,Yes
28799,2023,2.42,2,38,91.86,Yes
28799,2024,2.89,4,21,99.65,No
28799,2025,3.14,3,30,92.81,Yes
28800,2021,4.44,10,47,91.41,No
28800,2022,4.34,1,55,90.09,Yes
28800,2023,4.08,2,49,88.43,No
28800,2024,4.49,4,50,95.4,No
28800,2025,4.08,3,63,96.01,No
28801,2021,3.71,4,78,86.55,No
28801,2022,3.65,3,62,99.76,Yes
28801,2023,3.73,5,61,95.64,Yes
28801,2024,3.58,4,78,92.18,Yes
28801,2025,3.59,3,86,94.58,No
28802,2021,3.37,8,41,92.3,No
28802,2022,3.08,4,28,91.24,No
28802,2023,3.56,5,45,93.66,No
28802,2024,3.57,9,40,98.3,No
28802,2025,3.57,9,48,93.96,No
28803,2021,4.4,3,68,98.96,Yes
28803,2022,4.02,2,84,98.54,Yes
28803,2023,4.18,6,63,94.34,Yes
28803,2024,4.42,4,68,92.39,Yes
28803,2025,4.58,7,57,90.74,No
28804,2021,2.77,3,42,93.32,No
28804,2022,2.86,4,20,94.58,Yes
28804,2023,3.25,4,35,90.71,Yes
28804,2024,3,6,34,86.81,Yes
28804,2025,2.97,1,31,90.03,No
28805,2021,2.71,3,58,88.1,No
28805,2022,3.14,5,62,86.35,Yes
28805,2023,2.94,10,60,85.56,Yes
28805,2024,3.12,8,53,94.27,No
28805,2025,2.71,6,47,96.11,No
28806,2021,4.33,8,61,91.49,Yes
28806,2022,4.63,9,63,85.66,Yes
28806,2023,4.07,8,68,97.53,No
28806,2024,4.42,9,60,94.24,No
28806,2025,4.1,5,57,97.74,Yes
28807,2021,4.19,1,77,87.42,No
28807,2022,4.13,2,88,97.12,Yes
28807,2023,4.21,5,93,96.74,No
28807,2024,3.87,9,73,86.64,Yes
28807,2025,3.57,3,75,95.02,Yes
28808,2021,3.89,1,62,86.39,No
28808,2022,3.86,1,34,99.26,Yes
28808,2023,3.99,2,38,99.21,No
28808,2024,4.26,10,62,87.44,No
28808,2025,3.72,10,59,85.88,Yes
28809,2021,3.41,7,37,98.7,No
28809,2022,3.56,2,38,91.38,No
28809,2023,3.72,8,48,85.24,Yes
28809,2024,3.73,7,40,86.41,No
28809,2025,3.14,2,38,99.8,No
28810,2021,4.15,6,28,93.69,Yes
28810,2022,4.11,9,35,96.24,No
28810,2023,4.31,3,41,89.23,Yes
28810,2024,4.1,5,33,97.89,No
28810,2025,4.29,5,43,90.24,No
28811,2021,3.25,3,46,95.84,Yes
28811,2022,2.56,3,54,85.11,Yes
28811,2023,2.63,8,46,92.72,Yes
28811,2024,2.73,4,64,94.19,No
28811,2025,2.98,2,38,92.72,No
28812,2021,3.82,10,57,88.22,No
28812,2022,3.25,8,56,99.98,No
28812,2023,3.63,6,63,85.87,No
28812,2024,3.43,9,66,98.41,No
28812,2025,3.47,5,48,95.75,Yes
28813,2021,3.75,8,60,96.05,No
28813,2022,4.2,8,72,87.65,No
28813,2023,3.69,6,77,87.19,No
28813,2024,4.28,8,64,94.26,Yes
28813,2025,4.13,1,63,91.77,No
28814,2021,3.38,8,54,92.42,Yes
28814,2022,3.84,10,52,89.15,Yes
28814,2023,3.88,2,54,90.96,Yes
28814,2024,3.29,10,36,97.99,No
28814,2025,3.34,8,45,86.68,Yes
28815,2021,4.22,4,54,94.24,No
28815,2022,3.77,1,41,92.35,No
28815,2023,3.89,7,47,90.11,No
28815,2024,3.66,9,60,88.07,No
28815,2025,4.15,10,37,97,No
28816,2021,2.88,9,35,88.48,Yes
28816,2022,2.98,7,43,92.02,Yes
28816,2023,2.84,5,27,93.38,Yes
28816,2024,2.89,2,25,86.82,Yes
28816,2025,3.47,3,22,96.49,No
28817,2021,4.27,2,46,86.83,Yes
28817,2022,4.16,7,52,98.88,Yes
28817,2023,4.1,10,36,96.18,No
28817,2024,4.64,6,23,97.08,No
28817,2025,4.53,6,48,98,Yes
28818,2021,3.95,9,87,93.46,No
28818,2022,3.84,10,85,88.24,Yes
28818,2023,4.1,10,78,96.53,No
28818,2024,4.01,1,88,94.74,No
28818,2025,3.4,7,82,95.38,No
28819,2021,3.76,3,83,92.97,Yes
28819,2022,3.6,6,78,86.44,Yes
28819,2023,3.73,7,67,96.89,Yes
28819,2024,3.46,4,65,91.63,Yes
28819,2025,3.26,8,81,99.62,No
28820,2021,3.62,7,55,99.44,No
28820,2022,3.67,4,68,88.08,Yes
28820,2023,4.04,4,71,95.58,No
28820,2024,3.96,3,50,90.25,No
28820,2025,3.52,8,71,91.63,Yes
28821,2021,3.03,10,57,93.14,No
28821,2022,3.2,5,55,91.29,Yes
28821,2023,3.18,7,75,85.17,Yes
28821,2024,2.99,9,73,86.91,Yes
28821,2025,3.09,10,55,86.71,Yes
28822,2021,3.65,1,78,86.24,No
28822,2022,3.4,10,69,87.1,No
28822,2023,3.53,5,92,87.84,No
28822,2024,3.22,4,84,86.43,Yes
28822,2025,3.27,4,82,92.31,No
28823,2021,4.25,3,27,88.11,Yes
28823,2022,4.16,8,31,85.84,Yes
28823,2023,4.45,10,26,94.14,Yes
28823,2024,4.07,3,36,87.31,No
28823,2025,4.22,1,22,97.27,Yes
28824,2021,3.1,3,22,89.35,No
